stct_id,atom_id,atomic_numbers,atomic_energy,pos_x,pos_y,pos_z,force_of_atoms_x,force_of_atoms_y,force_of_atoms_z,inferred_force_x,inferred_force_y,inferred_force_z
0,59,8,-6.988721,-1.868666,5.381922,1.8930838,0.0,0.0,0.0,-0.33935118,0.2124381,-2.0347357
0,60,8,-7.3578467,1.369666,3.705009,9.72119,0.0,0.0,0.0,-0.71776664,2.2086911,1.0418248
0,61,8,-7.3474164,0.32249397,8.315431,7.645556,0.0,0.0,0.0,-3.4455342,3.0606756,-2.7309628
0,62,8,-7.2701883,6.2018642,3.8300166,0.8636582,0.0,0.0,0.0,-5.645398,-5.394931,2.187616
0,63,8,-7.3604865,2.8779318,8.056793,0.8008911,0.0,0.0,0.0,3.1923516,-1.2180418,2.0993917
0,64,8,-7.4432716,5.3583055,2.6127453,7.625881,0.0,0.0,0.0,1.2488852,-2.1668694,1.4701831
0,65,8,-7.2605276,4.661969,7.1015863,9.810507,0.0,0.0,0.0,0.5584812,-1.1880816,1.0504658
0,66,8,-7.502541,4.1178584,3.6672645,9.952278,0.0,0.0,0.0,-1.047572,0.4050029,-1.9004574
0,67,8,-7.535322,-1.2682337,2.4225283,5.1129293,0.0,0.0,0.0,1.0010254,-0.34401166,-0.20017025
0,68,8,-7.378507,2.8406947,3.550484,1.169342,0.0,0.0,0.0,-0.81743956,-0.6160152,-0.6303175
0,69,8,-7.2053847,4.0531325,6.815355,3.410842,0.0,0.0,0.0,-0.8876106,3.1161027,1.770621
0,70,8,-7.2477984,-1.957891,5.3486605,4.293782,0.0,0.0,0.0,5.4246645,1.7823744,1.3301536
0,71,8,-7.219236,2.3912134,3.890949,3.6936865,0.0,0.0,0.0,0.86267614,0.10760853,-0.76457894
0,72,8,-7.1428366,1.5874403,5.1787286,5.267446,0.0,0.0,0.0,-0.62465495,1.3696716,3.2480392
0,73,8,-7.39512,-3.4314783,7.6174107,8.325868,0.0,0.0,0.0,1.1485858,0.25415963,-1.3041568
0,74,8,-7.149857,5.8499823,5.130232,3.5078187,0.0,0.0,0.0,-2.524325,0.4664246,-2.6125898
0,75,8,-7.495666,8.07062,1.2363455,7.5645113,0.0,0.0,0.0,-0.7363742,-0.2504592,0.16868912
0,76,8,-7.249935,2.4175172,5.8207974,10.830832,0.0,0.0,0.0,1.055534,-1.1298313,-0.37167394
0,77,8,-7.345747,3.4550304,4.2440557,7.200327,0.0,0.0,0.0,3.1753798,-0.0753928,1.5227605
0,78,8,-7.419542,7.9171596,1.8065755,10.187568,0.0,0.0,0.0,-2.8872938,-3.470525,2.7072768
0,79,8,-7.4697895,-1.3639241,7.8690667,3.063288,0.0,0.0,0.0,-0.96224004,-0.9318051,0.44918033
0,80,8,-7.5140347,3.6514244,8.332341,5.536345,0.0,0.0,0.0,-0.034998253,-0.19898602,0.1287106
0,81,8,-7.362892,0.64831,6.232131,3.200269,0.0,0.0,0.0,-3.2900305,-1.5804641,-0.25411454
0,82,8,-7.4014792,7.522701,2.873238,2.7586734,0.0,0.0,0.0,-0.6947279,-1.769367,-0.20993084
0,83,8,-7.4086003,-0.22640176,6.1993675,9.272262,0.0,0.0,0.0,-2.0786498,-1.5551159,2.0873644
0,84,8,-7.2705603,-3.89581,8.204705,4.163239,0.0,0.0,0.0,2.178321,-0.32415482,0.72008806
0,85,8,-7.303381,6.5103908,1.1385534,5.6301355,0.0,0.0,0.0,-2.2145758,-0.089857526,-0.58653307
0,86,8,-7.2828255,2.85672,1.2875304,8.185699,0.0,0.0,0.0,0.69012904,-0.13713534,-2.3676167
0,87,8,-7.462872,1.7136691,8.033623,9.514786,0.0,0.0,0.0,1.3030834,1.5584226,2.0220814
0,88,8,-7.535614,9.201508,0.8805852,3.0183077,0.0,0.0,0.0,-0.2178966,-0.05810961,0.15172279
0,89,8,-7.329937,-3.600666,7.47095,1.7554262,0.0,0.0,0.0,-0.96295947,0.17442326,1.937099
0,90,8,-7.23193,1.086898,0.647325,6.367954,0.0,0.0,0.0,-0.50506747,0.26022404,1.4814166
0,91,8,-7.1096044,-1.0853758,3.973231,10.87459,0.0,0.0,0.0,1.4977659,1.0794784,-1.234499
0,92,8,-7.1144214,4.003812,1.6312331,5.556085,0.0,0.0,0.0,2.179312,-0.7561723,3.587309
0,93,8,-7.3077893,5.684141,5.0497184,8.35162,0.0,0.0,0.0,-0.89368546,-2.6082995,-1.3038435
0,94,8,-7.2058096,-1.0254694,3.6769087,8.360514,0.0,0.0,0.0,-1.1876302,-0.57283396,0.22319523
0,95,8,-7.464886,2.1280406,1.4854594,2.7233288,0.0,0.0,0.0,1.2319989,3.5048778,-1.0820655
0,96,8,-7.214663,10.207768,1.6756161,8.785043,0.0,0.0,0.0,0.14374214,-1.7113476,0.79284906
0,97,8,-7.4286914,9.809328,3.724332,3.1303654,0.0,0.0,0.0,1.1082594,-0.82531214,1.253563
0,98,8,-7.356109,14.722689,2.5484807,2.744062,0.0,0.0,0.0,-4.010668,0.57638943,0.652973
0,99,8,-7.352157,7.1339087,5.7311726,10.255147,0.0,0.0,0.0,-0.5468416,0.5966526,0.19594154
0,100,8,-7.4507046,15.994533,1.1699513,0.8545465,0.0,0.0,0.0,-1.1665678,1.4877148,1.6177415
0,101,8,-7.36279,15.953492,3.6432521,5.4648156,0.0,0.0,0.0,2.2859955,5.4282975,-2.0248168
0,102,8,-7.210791,14.422007,5.699285,1.301991,0.0,0.0,0.0,-1.6425805,0.6184993,-3.6497579
0,103,8,-7.2792664,11.414881,5.8214846,7.789248,0.0,0.0,0.0,-0.45221084,4.0501485,1.8140342
0,104,8,-7.409218,15.881984,6.2395597,6.1946898,0.0,0.0,0.0,0.9803218,-1.3467278,-3.476797
0,105,8,-7.296386,11.186461,3.2384884,6.7769113,0.0,0.0,0.0,-0.14854318,1.2380013,0.1042021
0,106,8,-7.2187862,8.187368,7.767015,6.3180413,0.0,0.0,0.0,-3.214952,-3.1902022,-1.0871317
0,107,8,-6.9887204,8.04797,5.381922,1.8930838,0.0,0.0,0.0,-0.33934695,0.21244454,-2.0347307
0,108,8,-7.3578467,11.286302,3.705009,9.72119,0.0,0.0,0.0,-0.71775573,2.208694,1.0418302
0,109,8,-7.3474164,10.23913,8.315431,7.645556,0.0,0.0,0.0,-3.4455323,3.0606747,-2.7309597
0,110,8,-7.270191,16.1185,3.8300166,0.8636582,0.0,0.0,0.0,-5.6453085,-5.394868,2.187586
0,111,8,-7.3604865,12.794568,8.056793,0.8008911,0.0,0.0,0.0,3.1923451,-1.2180327,2.0993776
0,112,8,-7.4432716,15.274941,2.6127453,7.625881,0.0,0.0,0.0,1.2488838,-2.1668663,1.4701834
0,113,8,-7.2605305,14.578606,7.1015863,9.810507,0.0,0.0,0.0,0.5584752,-1.1880832,1.0504684
0,114,8,-7.5025415,14.034494,3.6672645,9.952278,0.0,0.0,0.0,-1.0475711,0.4050036,-1.9004595
0,115,8,-7.535322,8.648402,2.4225283,5.1129293,0.0,0.0,0.0,1.0010328,-0.34400496,-0.20017502
0,116,8,-7.378507,12.757331,3.550484,1.169342,0.0,0.0,0.0,-0.8174403,-0.6160132,-0.63031936
0,117,8,-7.2053857,13.969769,6.815355,3.410842,0.0,0.0,0.0,-0.8876116,3.1161113,1.7706273
0,118,8,-7.247796,7.958745,5.3486605,4.293782,0.0,0.0,0.0,5.4247446,1.7823861,1.3301328
0,119,8,-7.2192364,12.307849,3.890949,3.6936865,0.0,0.0,0.0,0.8626896,0.10760033,-0.76458746
0,120,8,-7.1428366,11.504076,5.1787286,5.267446,0.0,0.0,0.0,-0.6246518,1.3696722,3.2480454
0,121,8,-7.39512,6.4851575,7.6174107,8.325868,0.0,0.0,0.0,1.1485949,0.25417477,-1.3041625
0,122,8,-7.1498585,15.766618,5.130232,3.5078187,0.0,0.0,0.0,-2.5243158,0.46642473,-2.6125922
0,123,8,-7.4956665,17.987255,1.2363455,7.5645113,0.0,0.0,0.0,-0.73636645,-0.25045225,0.16870128
0,124,8,-7.2499347,12.334153,5.8207974,10.830832,0.0,0.0,0.0,1.055541,-1.1298294,-0.37167466
0,125,8,-7.3457475,13.371666,4.2440557,7.200327,0.0,0.0,0.0,3.1753986,-0.07539697,1.5227673
0,126,8,-7.4195423,17.833796,1.8065755,10.187568,0.0,0.0,0.0,-2.8872895,-3.4705205,2.7072675
0,127,8,-7.4697895,8.5527115,7.8690667,3.063288,0.0,0.0,0.0,-0.96222734,-0.9318109,0.44918272
0,128,8,-7.5140347,13.56806,8.332341,5.536345,0.0,0.0,0.0,-0.034982815,-0.19899079,0.12869215
0,129,8,-7.3628917,10.564946,6.232131,3.200269,0.0,0.0,0.0,-3.2900329,-1.580461,-0.2541163
0,130,8,-7.401479,17.439337,2.873238,2.7586734,0.0,0.0,0.0,-0.6947019,-1.7693712,-0.209919
0,131,8,-7.4086,9.690234,6.1993675,9.272262,0.0,0.0,0.0,-2.0786526,-1.5551159,2.0873666
0,132,8,-7.270559,6.020826,8.204705,4.163239,0.0,0.0,0.0,2.1783605,-0.3241552,0.7200849
0,133,8,-7.303381,16.427027,1.1385534,5.6301355,0.0,0.0,0.0,-2.2145927,-0.089854494,-0.58653766
0,134,8,-7.2828264,12.773356,1.2875304,8.185699,0.0,0.0,0.0,0.6901247,-0.13713342,-2.367615
0,135,8,-7.4628725,11.630305,8.033623,9.514786,0.0,0.0,0.0,1.3030766,1.5584154,2.0220723
0,136,8,-7.5356145,19.118143,0.8805852,3.0183077,0.0,0.0,0.0,-0.21788158,-0.058131456,0.15172344
0,137,8,-7.329938,6.31597,7.47095,1.7554262,0.0,0.0,0.0,-0.96294415,0.17443341,1.9370933
0,138,8,-7.2319293,11.003534,0.647325,6.367954,0.0,0.0,0.0,-0.5050668,0.2602316,1.4814168
0,139,8,-7.109604,8.83126,3.973231,10.87459,0.0,0.0,0.0,1.4977806,1.0794797,-1.2345061
0,140,8,-7.114422,13.920448,1.6312331,5.556085,0.0,0.0,0.0,2.1793036,-0.75617313,3.5873075
0,141,8,-7.3077903,15.600778,5.0497184,8.35162,0.0,0.0,0.0,-0.8937003,-2.6083176,-1.3038504
0,142,8,-7.2058096,8.891167,3.6769087,8.360514,0.0,0.0,0.0,-1.1876309,-0.5728308,0.22319293
0,143,8,-7.4648867,12.044677,1.4854594,2.7233288,0.0,0.0,0.0,1.2319999,3.5048766,-1.0820663
