stct_id,atom_id,atomic_numbers,atomic_energy,pos_x,pos_y,pos_z,force_of_atoms_x,force_of_atoms_y,force_of_atoms_z,inferred_force_x,inferred_force_y,inferred_force_z
0,80,8,-7.5904803,3.6514244,8.332341,5.536345,0.0,0.0,0.0,-0.003476262,-0.18855646,0.20126173
0,81,8,-7.346676,0.64831,6.232131,3.200269,0.0,0.0,0.0,-3.2929006,-1.6007438,-0.34956008
0,82,8,-7.4459,7.522701,2.873238,2.7586734,0.0,0.0,0.0,-0.7240781,-1.7785785,-0.22087792
0,83,8,-7.5585055,-0.22640176,6.1993675,9.272262,0.0,0.0,0.0,-2.0455074,-1.6030929,2.0951877
0,84,8,-7.3107953,-3.89581,8.204705,4.163239,0.0,0.0,0.0,2.1747568,-0.26518124,0.66384447
0,85,8,-7.249763,6.5103908,1.1385534,5.6301355,0.0,0.0,0.0,-2.0824525,-0.101533316,-0.54371697
0,86,8,-7.3317885,2.85672,1.2875304,8.185699,0.0,0.0,0.0,0.740296,-0.19632836,-2.3758
0,87,8,-7.5097075,1.7136691,8.033623,9.514786,0.0,0.0,0.0,1.324907,1.5442889,2.031664
0,88,8,-7.5659356,9.201508,0.8805852,3.0183077,0.0,0.0,0.0,-0.20884266,-0.084798396,0.041454732
0,89,8,-7.3105397,-3.600666,7.47095,1.7554262,0.0,0.0,0.0,-1.0483959,0.04642442,1.8495443
0,90,8,-7.2692013,1.086898,0.647325,6.367954,0.0,0.0,0.0,-0.524644,0.3403852,1.4450505
0,91,8,-7.1141872,-1.0853758,3.973231,10.87459,0.0,0.0,0.0,1.6022621,1.0249735,-1.2081681
0,92,8,-7.0566196,4.003812,1.6312331,5.556085,0.0,0.0,0.0,2.1590643,-0.8594973,3.6978323
0,93,8,-7.3780622,5.684141,5.0497184,8.35162,0.0,0.0,0.0,-0.7827877,-2.4312534,-1.3325346
0,94,8,-7.1996584,-1.0254694,3.6769087,8.360514,0.0,0.0,0.0,-1.1226035,-0.6377232,0.26176056
0,95,8,-7.60191,2.1280406,1.4854594,2.7233288,0.0,0.0,0.0,1.3084652,3.5448565,-1.0861678
0,96,8,-7.257879,10.207768,1.6756161,8.785043,0.0,0.0,0.0,0.23325536,-1.64092,0.8440476
0,97,8,-7.47353,9.809328,3.724332,3.1303654,0.0,0.0,0.0,1.1064061,-0.7605755,1.2373424
0,98,8,-7.4086537,14.722689,2.5484807,2.744062,0.0,0.0,0.0,-4.211569,0.58591896,0.5791356
0,99,8,-7.4719,7.1339087,5.7311726,10.255147,0.0,0.0,0.0,-0.5925486,0.7559668,0.13613568
0,100,8,-7.519294,15.994533,1.1699513,0.8545465,0.0,0.0,0.0,-1.0777352,1.4731877,1.5985852
0,101,8,-7.500655,15.953492,3.6432521,5.4648156,0.0,0.0,0.0,2.2130513,5.3363686,-2.0042365
0,102,8,-7.261322,14.422007,5.699285,1.301991,0.0,0.0,0.0,-1.4956725,0.57164454,-3.5122535
0,103,8,-7.388603,11.414881,5.8214846,7.789248,0.0,0.0,0.0,-0.5329202,4.0065036,1.8836782
0,104,8,-7.483234,15.881984,6.2395597,6.1946898,0.0,0.0,0.0,0.90849984,-1.2482145,-3.2537642
0,105,8,-7.361574,11.186461,3.2384884,6.7769113,0.0,0.0,0.0,-0.20023426,1.0863367,0.23241761
0,106,8,-7.270283,8.187368,7.767015,6.3180413,0.0,0.0,0.0,-3.1394105,-3.1653018,-1.093035
0,107,8,-7.084389,8.04797,5.381922,1.8930838,0.0,0.0,0.0,-0.29195622,0.3201641,-1.945682
0,108,8,-7.3966346,11.286302,3.705009,9.72119,0.0,0.0,0.0,-0.9641403,2.2368078,0.99375063
0,109,8,-7.4175076,10.23913,8.315431,7.645556,0.0,0.0,0.0,-3.466188,3.1062346,-2.7258716
0,110,8,-7.250635,16.1185,3.8300166,0.8636582,0.0,0.0,0.0,-5.6422644,-5.3590875,2.1704652
0,111,8,-7.4268966,12.794568,8.056793,0.8008911,0.0,0.0,0.0,3.133871,-1.108402,1.9272573
0,112,8,-7.5389204,15.274941,2.6127453,7.625881,0.0,0.0,0.0,1.3077455,-2.2112694,1.4086113
0,113,8,-7.3487344,14.578606,7.1015863,9.810507,0.0,0.0,0.0,0.61256874,-1.1705775,0.9891212
0,114,8,-7.5339546,14.034494,3.6672645,9.952278,0.0,0.0,0.0,-1.133704,0.40320942,-1.859467
0,115,8,-7.5697083,8.648402,2.4225283,5.1129293,0.0,0.0,0.0,0.9971066,-0.4191352,-0.14076734
0,116,8,-7.4976363,12.757331,3.550484,1.169342,0.0,0.0,0.0,-0.8598806,-0.534455,-0.78613925
0,117,8,-7.1853743,13.969769,6.815355,3.410842,0.0,0.0,0.0,-0.7770462,3.009972,1.608679
0,118,8,-7.340794,7.958745,5.3486605,4.293782,0.0,0.0,0.0,5.3551483,1.830374,1.181549
0,119,8,-7.264994,12.307849,3.890949,3.6936865,0.0,0.0,0.0,0.914792,0.068863034,-0.9647843
0,120,8,-7.1606116,11.504076,5.1787286,5.267446,0.0,0.0,0.0,-0.64351696,1.3787814,3.1883967
0,121,8,-7.4001846,6.4851575,7.6174107,8.325868,0.0,0.0,0.0,1.1464427,0.31000865,-1.3091972
0,122,8,-7.189374,15.766618,5.130232,3.5078187,0.0,0.0,0.0,-2.4386315,0.43317458,-2.6136622
0,123,8,-7.5813518,17.987255,1.2363455,7.5645113,0.0,0.0,0.0,-0.68386537,-0.22508916,0.0468422
0,124,8,-7.2626863,12.334153,5.8207974,10.830832,0.0,0.0,0.0,1.0335009,-1.21068,-0.40485668
0,125,8,-7.4330435,13.371666,4.2440557,7.200327,0.0,0.0,0.0,3.1462529,-0.08555736,1.6412561
0,126,8,-7.404864,17.833796,1.8065755,10.187568,0.0,0.0,0.0,-2.7780368,-3.433086,2.6746857
0,127,8,-7.574352,8.5527115,7.8690667,3.063288,0.0,0.0,0.0,-0.9338796,-0.8841112,0.41360128
0,128,8,-7.590481,13.56806,8.332341,5.536345,0.0,0.0,0.0,-0.0034607947,-0.18856114,0.20124087
0,129,8,-7.346676,10.564946,6.232131,3.200269,0.0,0.0,0.0,-3.2929058,-1.600741,-0.34956133
0,130,8,-7.4458995,17.439337,2.873238,2.7586734,0.0,0.0,0.0,-0.7240535,-1.7785833,-0.22086734
0,131,8,-7.5585055,9.690234,6.1993675,9.272262,0.0,0.0,0.0,-2.0455074,-1.6030886,2.0951881
0,132,8,-7.3107934,6.020826,8.204705,4.163239,0.0,0.0,0.0,2.1747944,-0.26518178,0.663841
0,133,8,-7.249763,16.427027,1.1385534,5.6301355,0.0,0.0,0.0,-2.0824683,-0.1015305,-0.5437214
0,134,8,-7.33179,12.773356,1.2875304,8.185699,0.0,0.0,0.0,0.7402935,-0.19632766,-2.375799
0,135,8,-7.509707,11.630305,8.033623,9.514786,0.0,0.0,0.0,1.3249009,1.544282,2.0316553
0,136,8,-7.565936,19.118143,0.8805852,3.0183077,0.0,0.0,0.0,-0.20882908,-0.08481914,0.041454196
0,137,8,-7.3105416,6.31597,7.47095,1.7554262,0.0,0.0,0.0,-1.0483797,0.046433464,1.8495382
0,138,8,-7.2692018,11.003534,0.647325,6.367954,0.0,0.0,0.0,-0.52464294,0.3403912,1.4450518
0,139,8,-7.114186,8.83126,3.973231,10.87459,0.0,0.0,0.0,1.602277,1.024975,-1.2081747
0,140,8,-7.0566206,13.920448,1.6312331,5.556085,0.0,0.0,0.0,2.1590562,-0.85949856,3.697831
0,141,8,-7.378063,15.600778,5.0497184,8.35162,0.0,0.0,0.0,-0.78280485,-2.4312816,-1.3325448
0,142,8,-7.199658,8.891167,3.6769087,8.360514,0.0,0.0,0.0,-1.1226041,-0.6377204,0.2617576
0,143,8,-7.6019106,12.044677,1.4854594,2.7233288,0.0,0.0,0.0,1.3084655,3.5448537,-1.086168
